ANNOSCOLASTICO,CODICESCUOLA,CLASSI,BAMBINIMASCHI,BAMBINIFEMMINE
202324,FRAA826016,3,40,32
202324,CSAA81907A,1,8,10
202324,VRAA845041,1,39,31
202324,UDAA82302P,1,2,5
202324,RMAA83401X,3,44,30
202324,AVAA85701V,1,18,6
202324,PAAA8AU03P,1,8,10
202324,TPAA82404T,4,47,48
202324,MNAA820045,1,13,9
202324,CSAA8AL015,9,97,77
202324,CTAA81101L,5,41,52
202324,VRAA89703L,3,29,28
202324,ARAA812014,1,5,10
202324,NAAA8GU04E,5,45,43
202324,CSAA851032,2,18,7
202324,PAAA8BF02X,2,19,23
202324,BAAA02703Q,6,58,77
202324,TPAA01206P,6,75,54
202324,MOAA060016,3,27,38
202324,PGAA041024,1,14,14
202324,CAAA83904V,4,40,31
202324,VIAA88102N,6,61,71
202324,MIAA8FL02C,6,63,80
202324,UDAA85203Q,3,31,22
202324,VVAA807018,3,39,26
202324,SAAA8BW01C,2,22,20
202324,ATAA80106D,1,15,12
202324,VRAA84005V,3,48,24
202324,FIAA838047,1,8,9
202324,CRAA808038,3,40,28
202324,TAAA84103N,3,32,18
202324,TPAA821017,4,40,29
202324,MSAA80801P,2,22,13
202324,FRAA850013,2,17,24
202324,BOAA82201C,2,15,15
202324,RMAA8B101T,4,44,38
202324,LTAA804033,6,64,40
202324,BRAA83104D,3,33,24
202324,BLAA83301G,1,10,9
202324,CTAA80307X,2,18,20
202324,FOAA809019,1,5,10
202324,CNAA83102C,5,43,43
202324,RMAA8GB02Q,7,60,60
202324,PGAA83105G,2,21,12
202324,NOAA80802C,1,4,4
202324,ANAA83703P,1,2,1
202324,CTAA85901N,3,25,37
202324,PGAA02306P,3,28,32
202324,MOAA040055,2,22,17
202324,BOAA881018,6,69,64
202324,VEAA838013,5,60,52
202324,BNAA848054,1,13,10
202324,NAAA02401B,11,130,88
202324,SAAA8BT011,4,44,36
202324,RNAA810019,3,33,29
202324,BRAA80101E,1,23,16
202324,CRAA81402E,2,26,18
202324,RMAA820012,2,9,9
202324,LEAA887013,3,34,27
202324,TOAA85903T,6,64,60
202324,RGAA81401B,10,117,104
202324,TPAA81905B,4,42,28
202324,RCAA867014,4,39,26
202324,RMAA8AY01V,3,40,32
202324,CHAA80603N,3,24,31
202324,AGAA82802N,2,19,16
202324,NUAA87501B,4,35,40
202324,PDAA896011,2,25,24
202324,CSAA87503E,2,15,17
202324,SIAA820039,2,22,17
202324,AQAA827017,1,11,5
202324,LIAA805063,1,12,8
202324,RMAA8E201D,4,52,40
202324,CTAA880057,3,23,29
202324,VVAA831026,4,33,40
202324,LEAA83201V,3,42,37
202324,KRAA803019,4,39,30
202324,SAAA16107X,1,14,7
202324,TAAA86802L,6,55,40
202324,ANAA835033,3,40,20
202324,BSAA83804Q,1,17,6
202324,NAAA8GL02L,6,48,47
202324,VTAA83502V,3,25,23
202324,SAAA8BQ07A,1,4,6
202324,CSAA80903G,1,13,7
202324,CSAA849087,2,20,12
202324,TOAA86902B,1,8,7
202324,GOAA80102X,3,31,34
202324,TPAA81705Q,2,19,13
202324,SPAA815075,2,18,23
202324,SAAA815012,2,13,14
202324,APAA82104R,3,45,29
202324,COAA852026,6,54,39
202324,PSAA01511E,1,14,11
202324,RMAA88501R,8,74,69
202324,NAAA8ED05A,3,28,22
202324,VBAA81603C,1,13,15
202324,FOAA805034,1,39,26
202324,NUAA87201X,4,38,33
202324,KRAA83203B,3,23,16
202324,FIAA87206R,5,68,48
202324,PCAA81004N,3,24,21
202324,CZAA81404X,1,9,13
202324,LUAA849023,2,20,24
202324,AVAA877025,2,14,14
202324,BAAA837017,4,58,37
202324,CTAA85202X,3,31,37
202324,PAAA03710R,3,24,19
202324,PGAA027062,4,56,40
202324,BOAA86902P,4,49,42
202324,MEAA84401P,3,27,40
202324,BNAA85207T,2,15,10
202324,CHAA83504P,1,11,7
202324,BSAA83301D,7,72,79
202324,ORAA81402C,5,54,38
202324,AQAA84501R,3,33,36
202324,CSAA848014,2,27,13
202324,MIAA880015,5,48,59
202324,TSAA812026,2,18,18
202324,TOAA8AM049,5,55,47
202324,RMAA307039,2,23,26
202324,TOAA852022,3,23,26
202324,PVAA82404N,1,13,13
202324,RGAA809065,7,42,37
202324,TPAA815021,3,39,29
202324,NAAA20607T,6,61,55
202324,NAAA8D403N,4,53,32
202324,COAA84902A,2,13,9
202324,NAAA8E801D,6,56,51
202324,SOAA80402G,2,18,27
202324,RMAA8FU01Q,5,49,45
202324,ARAA84201X,2,23,17
202324,LIAA817014,4,41,38
202324,AQAA829042,1,14,11
202324,CZAA10309L,4,29,39
202324,PVAA835022,5,61,49
202324,LEAA8AP02T,2,19,28
202324,TRAA803031,2,28,24
202324,PAAA11301P,14,149,150
202324,FRAA84502L,3,20,26
202324,SAAA89104P,5,57,56
202324,ISAA822036,3,30,34
202324,CBAA830087,1,7,4
202324,CNAA82403A,3,31,36
202324,NAAA8GD01B,3,21,17
202324,TOAA8AK01E,2,26,17
202324,CSAA84002E,1,15,11
202324,PTAA81701R,3,28,24
202324,BRAA81801X,5,48,53
202324,CZAA86103C,1,9,11
202324,FOAA02301L,3,25,28
202324,CRAA808027,2,20,28
202324,MCAA80501V,3,20,16
202324,NAAA8AL029,7,70,62
202324,BOAA82103P,4,34,41
202324,SAAA8AU027,1,9,17
202324,NAAA8DH042,3,34,17
202324,BLAA82506T,1,10,11
202324,RIAA82502G,1,8,7
202324,CHAA840013,9,102,102
202324,FRAA81103E,3,32,24
202324,RNAA804034,4,37,32
202324,CSAA89003L,4,45,38
202324,PAAA888038,3,28,28
202324,BOAA860017,6,63,66
202324,ISAA81514G,1,12,4
202324,PNAA813057,2,16,17
202324,CEAA8A105E,3,19,19
202324,BNAA848043,1,14,11
202324,VAAA856016,3,33,28
202324,ENAA091052,4,28,35
202324,ALAA815015,1,8,10
202324,TEAA825047,2,26,24
202324,FEAA81801G,4,59,40
202324,PGAA86901T,3,32,30
202324,PZAA88902C,1,13,5
202324,CZAA85805P,1,3,12
202324,LOAA812049,1,13,12
202324,TOAA85801X,6,59,63
202324,PVAA82605A,1,6,5
202324,CZAA843073,1,6,9
202324,RIAA807011,1,8,2
202324,NAAA8AF03D,3,37,17
202324,SAAA8AP05T,2,17,20
202324,BAAA82103Q,4,41,35
202324,NAAA17804Q,2,14,10
202324,MEAA86702C,2,16,14
202324,TOAA8BT011,1,5,11
202324,LTAA83402T,3,32,28
202324,PVAA821024,6,73,61
202324,TVAA85601L,3,30,17
202324,BAAA87201E,4,47,39
202324,FRAA848046,2,20,18
202324,CAAA808014,4,38,29
202324,RGAA004041,2,17,23
202324,CEAA877011,11,107,88
202324,MEAA835076,1,6,12
202324,CNAA83003N,2,19,17
202324,PIAA82003Q,3,35,34
202324,PTAA81202P,2,23,22
202324,MNAA80101L,3,32,34
202324,PCAA005014,5,54,52
202324,LOAA81001E,3,36,31
202324,RMAA86103A,3,12,20
202324,APAA80602L,2,19,17
202324,NAAA8A8024,2,27,16
202324,MNAA80206N,2,16,23
202324,FGAA830062,1,8,10
202324,SAAA8AN012,2,30,24
202324,CNAA841023,3,25,33
202324,NAAA16603C,4,40,34
202324,MEAA86108Q,1,7,6
202324,VBAA803029,3,31,23
202324,RNAA809037,2,30,16
202324,MIAA8D501T,6,65,65
202324,CAAA09306P,2,22,8
202324,RMAA8B903E,3,35,32
202324,TEAA840016,9,110,111
202324,VEAA809024,2,21,14
202324,UDAA83501X,3,30,41
202324,VTAA818025,1,5,4
202324,FEAA802023,1,10,6
202324,PEAA807032,2,16,8
202324,CZAA850098,6,68,70
202324,PAAA8BF01V,7,73,61
202324,FIAA820053,2,20,18
202324,TAAA04003V,6,73,47
202324,MCAA820033,1,15,12
202324,BAAA88601C,2,19,18
202324,TPAA84701B,3,21,35
202324,SAAA8AM016,1,4,5
202324,MEAA871068,2,27,19
202324,CLAA82502E,2,21,13
202324,TOAA8BP018,5,43,34
202324,CZAA87402D,4,47,46
202324,AVAA81602N,7,65,52
202324,CAAA89301C,3,29,32
202324,CAAA088034,3,26,20
202324,TRAA001018,3,35,47
202324,VCAA815015,1,13,13
202324,CEAA88702L,6,40,53
202324,POAA82102Q,4,44,41
202324,RCAA83505R,1,11,7
202324,MTAA81802D,4,41,43
202324,CEAA8AX05D,3,37,36
202324,SAAA8BA03B,2,20,21
202324,ALAA82309C,1,9,11
202324,PTAA80602B,5,60,52
202324,LEAA853043,4,36,44
202324,APAA81005B,1,8,13
202324,RCAA84701V,2,19,16
202324,PGAA021063,6,78,70
202324,LUAA84003N,2,28,23
202324,TOAA807024,1,11,17
202324,MIAA8EH01X,3,32,23
202324,NUAA835066,2,13,9
202324,LTAA825012,2,18,16
202324,ARAA82905N,1,10,10
202324,CAAA8AC06R,1,3,7
202324,CTAA842018,4,38,39
202324,SSAA80805L,1,8,7
202324,RMAA8AX024,8,90,67
202324,CHAA825077,1,9,7
202324,VCAA81302E,2,22,17
202324,AGAA82801L,1,10,7
202324,UDAA830062,1,8,5
202324,ROAA81702T,2,20,19
202324,BLAA81301A,2,17,21
202324,SAAA8B601C,6,59,56
202324,ENAA82702E,1,9,7
202324,PDAA89403B,2,16,14
202324,CSAA827024,3,32,31
202324,PAAA8AY032,5,40,38
202324,TOAA849015,1,7,11
202324,MNAA82304L,2,14,19
202324,LUAA83704V,3,28,37
202324,NAAA8CX02D,2,17,18
202324,NAAA15102N,10,116,89
202324,VTAA80102Q,3,26,37
202324,TOAA8BG029,5,61,48
202324,LTAA82002X,4,49,40
202324,TVAA85501R,4,40,44
202324,CTAA8AQ02C,1,8,16
202324,TPAA06602V,1,10,6
202324,VIAA819011,3,30,24
202324,RMAA8AU03R,1,9,8
202324,REAA833027,3,39,24
202324,PGAA05101N,1,10,8
202324,CNAA82102T,1,9,8
202324,FOAA805023,1,27,19
202324,PIAA81906P,1,12,8
202324,ORAA82804C,1,5,4
202324,TOAA8A4027,2,14,23
202324,PZAA871016,2,19,23
202324,MIAA8A306G,3,26,19
202324,MIAA8CA021,3,27,29
202324,PSAA81701N,2,22,20
202324,MIAA849015,11,106,103
202324,LEAA081015,4,44,38
202324,FGAA830051,3,33,26
202324,MNAA821041,1,12,7
202324,CSAA8AM066,5,56,52
202324,VTAA813011,2,19,22
202324,CLAA81701E,4,38,53
202324,PGAA82803N,1,13,12
202324,ARAA82402B,1,11,13
202324,MIAA87703B,2,18,31
202324,IMAA805015,5,63,53
202324,PVAA81104G,1,13,10
202324,CTAA8AL07E,2,21,26
202324,SVAA81803V,1,9,5
202324,ANAA842058,2,19,17
202324,GEAA84403A,2,20,21
202324,PSAA831043,1,5,9
202324,TRAA82006T,1,7,12
202324,RGAA809054,3,27,27
202324,VIAA846019,3,29,23
202324,FGAA87005B,1,7,11
202324,SAAA857069,2,14,22
202324,BAAA80807D,3,36,33
202324,COAA81301E,2,16,28
202324,AGAA82404C,3,32,31
202324,ROAA80705A,2,13,19
202324,NAAA10104P,9,83,78
202324,BIAA81702R,1,10,12
202324,SRAA86403B,3,31,23
202324,SIAA81104G,3,24,31
202324,CNAA80803C,6,62,62
202324,MEAA8AC024,2,17,16
202324,TAAA843028,4,27,36
202324,MCAA820011,1,5,6
202324,FRAA86104L,1,10,12
202324,BOAA838023,2,26,25
202324,CHAA81201V,3,40,31
202324,NAAA8CN01R,8,83,68
202324,VCAA81201N,1,16,11
202324,MIAA8FC03D,5,54,43
202324,RMAA8AB013,6,65,55
202324,RIAA80803V,2,22,17
202324,BRAA83205A,2,25,15
202324,BLAA83306R,1,7,9
202324,FOAA813011,3,35,40
202324,CSAA872066,1,5,9
202324,RCAA804088,2,14,18
202324,CTAA8AK06N,2,23,18
202324,PAAA85603R,2,29,18
202324,CTAA88702V,6,55,47
202324,SAAA857014,2,22,23
202324,VEAA840035,1,17,8
202324,ROAA80004E,2,23,20
202324,NAAA03603Q,2,8,8
202324,CNAA817037,2,28,28
202324,TAAA86203P,6,62,49
202324,PZAA86201B,6,58,60
202324,PVAA804019,2,15,17
202324,MIAA8BT014,5,56,48
202324,LEAA88901P,2,21,23
202324,MIAA83201Q,9,100,77
202324,BAAA829029,6,59,64
202324,APAA82601R,3,44,32
202324,MSAA82003B,3,38,27
202324,VCAA809052,2,16,22
202324,ANAA81003P,2,15,19
202324,KRAA82703X,1,15,8
202324,ARAA817039,2,29,23
202324,PGAA868045,2,15,19
202324,CSAA88301B,1,8,4
202324,PVAA80403B,3,38,27
202324,PAAA853028,3,42,22
202324,TOAA843027,2,15,25
202324,GEAA838011,4,49,40
202324,RMAA8EA01N,1,9,10
202324,BAAA88402T,4,51,45
202324,NAAA8BW023,2,13,21
202324,COAA80402R,4,39,29
202324,SAAA16302A,2,14,16
202324,CNAA81402P,2,11,10
202324,CHAA83808A,1,13,7
202324,TEAA81603B,1,12,11
202324,CSAA81103G,4,43,44
202324,MIAA8BN011,3,27,32
202324,LCAA821017,2,17,21
202324,VIAA81002G,1,15,9
202324,BOAA82602R,5,50,46
202324,SPAA819038,5,61,57
202324,BNAA819043,1,12,11
202324,MSAA81704L,3,39,25
202324,COAA85601C,5,57,48
202324,RMAA8A403R,3,36,39
202324,CTAA08702X,5,59,48
202324,ARAA81502L,4,25,19
202324,PEAA83802L,5,65,34
202324,TOAA89801A,6,47,46
202324,PAAA85102L,5,52,65
202324,TOAA83702X,2,13,23
202324,CZAA81504Q,1,7,12
202324,AVAA88103T,2,13,13
202324,PAAA81401L,3,25,24
202324,PGAA03207E,2,18,16
202324,SAAA89701E,1,6,4
202324,TOAA80606C,1,6,5
202324,CHAA837028,3,37,26
202324,CTAA83901C,5,44,46
202324,PZAA84809D,1,7,12
202324,IMAA80101T,1,13,15
202324,TOAA8AP02P,2,17,13
202324,CRAA804042,2,15,16
202324,RMAA83702C,3,30,30
202324,LEAA895056,2,16,14
202324,BAAA12202C,6,68,62
202324,SAAA8A203L,2,15,20
202324,BOAA82501X,4,53,45
202324,MSAA81606V,1,7,11
202324,ANAA815061,2,22,24
202324,SOAA80901N,3,30,29
202324,ALAA810067,1,5,4
202324,BSAA84602L,2,22,11
202324,FRAA82004A,1,8,9
202324,RMAA8FX028,3,22,34
202324,PGAA86503L,2,20,22
202324,NOAA804036,3,18,15
202324,VRAA836013,5,62,38
202324,GEAA824035,1,9,8
202324,NAAA84303T,3,29,33
202324,CNAA86301V,5,42,49
202324,PNAA83001R,4,28,39
202324,MTAA828046,6,52,65
202324,VAAA84102D,1,15,8
202324,CNAA811038,3,29,31
202324,BSAA89604Q,8,85,91
202324,LTAA82904C,1,12,9
202324,PZAA84205A,4,30,35
202324,GRAA830012,2,21,21
202324,BGAA85102G,2,22,11
202324,RMAA8DL02Q,3,24,15
202324,RCAA861059,1,23,13
202324,BOAA82205L,3,33,41
202324,SRAA01303G,3,30,24
202324,CHAA034073,1,12,3
202324,RMAA8CB029,3,24,28
202324,RMAA89402L,3,40,24
202324,VCAA802035,2,12,5
202324,RIAA827016,2,20,12
202324,NUAA870029,2,9,15
202324,PEAA83202N,3,48,34
202324,TOAA893028,1,6,9
202324,PCAA817019,11,120,126
202324,GEAA82101G,5,69,53
202324,PAAA89202V,2,20,24
202324,MOAA84601V,3,21,27
202324,LUAA828033,2,11,16
202324,BOAA882014,3,32,32
202324,AGAA01103A,7,74,77
202324,MEAA84903X,1,5,6
202324,BIAA802034,1,13,9
202324,CSAA8AU022,3,22,20
202324,ALAA81704X,3,41,43
202324,ENAA810014,2,22,16
202324,PDAA846032,6,64,54
202324,PGAA82801G,2,20,11
202324,TOAA8AX01N,2,22,24
202324,LOAA81602E,4,43,55
202324,PAAA8AC03V,5,55,39
202324,TOAA86202L,5,47,57
202324,BGAA812021,2,23,23
202324,AVAA864012,3,34,26
202324,RMAA8C502R,4,40,36
202324,PRAA83001L,4,57,42
202324,RMAA891036,1,10,9
202324,VBAA80801B,2,18,15
202324,NAAA8FR021,2,18,11
202324,SAAA8B502N,7,102,48
202324,PGAA85604V,2,15,22
202324,ATAA80403T,1,11,17
202324,BRAA02305L,3,37,32
202324,FIAA869072,2,28,21
202324,CSAA868019,4,16,20
202324,FIAA816028,1,3,8
202324,PCAA81503Q,1,9,5
202324,MOAA82601N,6,71,47
202324,FRAA850057,2,26,16
202324,LUAA82504L,1,3,2
202324,MEAA83705Q,1,6,4
202324,RMAA8EX04Q,2,16,18
202324,CNAA833013,7,56,63
202324,PIAA829058,1,11,9
202324,BSAA88901D,4,47,44
202324,FRAA83704Q,1,6,15
202324,LTAA82001V,3,39,30
202324,SIAA814043,3,37,40
202324,FOAA80303C,1,9,7
202324,RMAA86901V,3,28,17
202324,CAAA879027,2,22,18
202324,BGAA837018,3,33,29
202324,VVAA82803B,3,18,20
202324,TPAA842018,1,12,2
202324,FGAA85509D,3,25,19
202324,RMAA8CK018,3,24,31
202324,CNAA84305T,3,34,27
202324,RCAA82905D,3,23,19
202324,VRAA88802R,1,8,9
202324,VBAA817049,5,56,45
202324,TAAA86201L,1,2,7
202324,SIAA82501A,3,35,29
202324,BSAA828034,4,32,36
202324,CTAA830023,1,14,15
202324,SAAA8B3055,3,29,32
202324,CLAA830011,5,54,55
202324,PEAA83702R,6,47,45
202324,NOAA825026,2,22,18
202324,SVAA80205B,2,19,22
202324,AVAA843011,3,19,23
202324,APAA80503T,1,5,7
202324,GEAA85806B,2,34,19
202324,BAAA09505C,7,88,55
202324,LUAA82301T,2,17,15
202324,BGAA8AG035,1,12,10
202324,CSAA8AM044,1,12,5
202324,NAAA8E5012,5,37,40
202324,CEAA82201R,3,15,17
202324,ENAA816057,2,19,26
202324,BSAA878013,4,52,34
202324,FEAA82504T,2,19,17
202324,FRAA83302A,2,26,27
202324,LTAA818031,2,17,25
202324,TSAA81602D,3,3,8
202324,TOAA8AN023,7,60,68
202324,BRAA82201G,4,43,27
202324,RAAA80402R,9,107,93
202324,CAAA86201R,4,48,35
202324,RGAA837036,4,27,46
202324,IMAA81101C,3,38,36
202324,ROAA807049,2,17,16
202324,NAAA8FG018,3,23,22
202324,CSAA819069,1,9,11
202324,VIAA884014,3,26,34
202324,RAAA807017,1,10,9
202324,GOAA801053,1,14,9
202324,CBAA81602P,1,10,10
202324,MBAA8E0027,4,41,45
202324,MOAA83003B,2,17,19
202324,SSAA82008A,2,16,9
202324,LUAA82001A,5,57,60
202324,COAA853011,7,57,74
202324,POAA82204N,4,41,37
202324,VAAA838091,1,14,6
202324,BSAA89602N,2,25,15
202324,ALAA83404N,7,76,77
202324,PTAA81802N,3,27,32
202324,CTAA8AK05L,3,23,25
202324,MEAA89107E,1,12,4
202324,TRAA00501G,2,27,21
202324,VEAA87001V,5,55,45
202324,NAAA8AM02R,6,40,51
202324,REAA819054,2,24,23
202324,FGAA842057,3,32,23
202324,PGAA041013,4,52,45
202324,LUAA842017,5,66,46
202324,TOAA82403V,2,16,16
202324,SRAA83301N,4,32,30
202324,SOAA82403T,3,29,30
202324,FGAA818027,5,59,44
202324,FOAA80201E,2,21,26
202324,TSAA800042,2,10,8
202324,MBAA8GA028,4,44,44
202324,BAAA86401G,9,100,81
202324,REAA84301R,1,9,8
202324,RMAA8BJ01T,6,60,62
202324,BLAA81603X,3,35,29
202324,CEAA07303R,5,43,47
202324,PIAA823015,2,14,24
202324,PDAA846021,3,41,33
202324,PEAA81701E,2,15,29
202324,VRAA86101Q,2,23,15
202324,MIAA8AB02G,6,58,59
202324,CAAA86802R,2,12,22
202324,PSAA82403V,4,40,31
202324,VEAA853015,5,52,29
202324,BAAA89402C,3,30,29
202324,FGAA83802C,3,34,43
202324,MNAA827051,2,26,21
202324,NAAA80703P,2,14,15
202324,MEAA88701L,4,48,36
202324,NAAA8F8014,7,67,61
202324,CSAA81006V,1,2,3
202324,BRAA82802G,3,20,32
202324,LOAA80802G,3,33,27
202324,SSAA85102Q,3,28,15
202324,MBAA8BS026,7,55,54
202324,RGAA81306R,4,47,28
202324,CAAA81205X,2,23,22
202324,VIAA85601X,2,13,27
202324,TEAA83603L,3,28,21
202324,PRAA809017,1,13,8
202324,VVAA82003R,1,18,12
202324,SSAA05209X,3,30,33
202324,FOAA806041,1,6,3
202324,PIAA82102E,3,37,21
202324,RMAA8G702V,2,26,28
202324,ALAA82804A,2,9,16
202324,MEAA818038,2,14,11
202324,GRAA81702L,1,11,8
202324,MIAA8A601T,5,51,36
202324,TVAA83402R,2,23,17
202324,FIAA85102G,4,15,23
202324,VEAA86302R,3,37,35
202324,MCAA82403A,3,34,27
202324,BOAA07205P,1,5,4
202324,SSAA84502C,1,8,6
202324,FGAA83104Q,1,3,6
202324,PGAA03206D,2,22,19
202324,CNAA84304R,1,7,5
202324,TOAA81303C,1,13,4
202324,AGAA853019,5,55,43
202324,SOAA819029,3,30,28
202324,CLAA81804D,1,2,4
202324,PGAA84502A,3,32,33
202324,LTAA854045,3,29,34
202324,FGAA87006C,3,32,31
202324,UDAA82305T,3,24,18
202324,LOAA805013,2,16,26
202324,AVAA80702V,1,9,9
202324,ANAA84602C,5,53,39
202324,CAAA8AA01X,6,60,58
202324,TRAA82105L,1,7,13
202324,RGAA81007A,1,13,12
202324,SAAA8A202G,1,4,6
202324,SAAA881044,1,11,10
202324,BAAA82203G,3,16,29
202324,POAA811047,3,27,37
202324,CEAA8AQ026,3,31,20
202324,VTAA83503X,1,7,8
202324,CEAA01205B,5,41,39
202324,RMAA8FX017,2,17,18
202324,MCAA832017,2,24,19
202324,SSAA02507D,3,32,24
202324,ARAA813021,2,26,14
202324,VRAA84603Q,2,25,7
202324,PVAA800067,1,2,6
202324,CAAA85401T,3,29,12
202324,BGAA804011,3,7,8
202324,BAAA83602C,9,97,86
202324,VEAA858029,2,12,20
202324,SSAA841036,3,25,21
202324,NAAA8BF034,2,18,11
202324,PGAA02702T,8,87,102
202324,MIAA8E6018,5,50,58
202324,CNAA811027,1,10,14
202324,NAAA8FF01C,3,29,19
202324,CSAA88703R,1,6,8
202324,RMAA307028,2,30,25
202324,RMAA8EM026,2,30,9
202324,POAA82202G,3,36,32
202324,FOAA81102A,2,30,19
202324,TEAA821062,1,5,8
202324,RMAA8GE016,2,12,8
202324,ALAA82401X,4,48,50
202324,MEAA814042,1,9,10
202324,CZAA87201R,2,15,21
202324,MIAA8D602P,2,12,20
202324,FIAA84101X,6,57,80
202324,CRAA81901L,3,39,39
202324,PSAA81203L,1,30,28
202324,MNAA820034,3,44,36
202324,MSAA822033,3,31,35
202324,VRAA89702G,2,27,22
202324,ENAA80504Q,3,23,27
202324,PGAA833046,4,38,43
202324,LTAA85001P,6,61,48
202324,PVAA818028,1,18,9
202324,UDAA820038,3,26,35
202324,RMAA820045,1,14,3
202324,CZAA82505B,3,34,20
202324,TSAA80002X,3,9,5
202324,TPAA01204L,6,63,62
202324,RMAA8EG01L,6,45,40
202324,BAAA88604G,5,40,42
202324,CAAA83903T,5,45,34
202324,TOAA81002X,3,34,40
202324,RMAA891025,7,81,57
202324,ANAA81001L,3,30,33
202324,NUAA82302Q,1,17,10
202324,VVAA80311C,2,16,12
202324,MCAA83601E,3,27,31
202324,SAAA8BV02N,2,25,14
202324,CZAA871011,3,24,18
202324,GEAA815029,2,20,28
202324,TAAA84102L,5,49,57
202324,LCAA82601A,3,36,34
202324,MNAA818034,3,37,33
202324,MOAA80601C,2,12,13
202324,CHAA817023,1,6,9
202324,RCAA805062,1,54,48
202324,MEAA886084,1,6,3
202324,BRAA83103C,3,26,33
202324,CTAA80306V,2,22,21
202324,NUAA877013,2,21,16
202324,NOAA80801B,3,31,24
202324,LTAA846013,3,27,35
202324,UDAA81501P,5,50,54
202324,CTAA8AR05B,5,67,42
202324,AQAA83701T,4,44,46
202324,ANAA83702N,5,65,54
202324,AVAA88301B,6,58,55
202324,MOAA815017,2,18,19
202324,PAAA81801X,3,21,24
202324,SPAA81801A,8,97,77
202324,LEAA836038,2,12,12
202324,SAAA866042,1,14,5
202324,TOAA807057,1,6,4
202324,UDAA849041,2,20,15
202324,NAAA021021,4,44,42
202324,RMAA88602N,4,42,40
202324,NOAA833036,2,11,13
202324,SIAA80704X,1,7,16
202324,FGAA81603L,3,29,23
202324,FIAA83404X,2,23,20
202324,CRAA81401D,2,25,24
202324,TAAA83007B,2,21,20
202324,MOAA045047,1,9,6
202324,CHAA80602L,2,16,17
202324,MIAA8FL01B,5,62,58
202324,BGAA8AG013,1,8,7
202324,ANAA81703D,2,23,15
202324,CSAA87502D,2,14,18
202324,LTAA854023,3,27,30
202324,VRAA84004T,3,37,33
202324,PAAA8A7014,5,66,52
202324,GEAA84702R,4,47,40
202324,LIAA805052,3,38,37
202324,CTAA880046,1,11,10
202324,BAAA89303N,5,46,66
202324,MNAA80205L,3,34,45
202324,SSAA83602N,4,37,49
202324,COAA815049,2,15,14
202324,VEAA829029,1,11,10
202324,VAAA878035,3,33,26
202324,SAAA16105T,5,48,38
202324,SAAA8BQ069,1,5,9
202324,TOAA86901A,1,7,8
202324,PZAA814012,3,28,26
202324,BGAA858019,3,28,35
202324,RCAA86302T,4,30,32
202324,MOAA810025,3,46,24
202324,CHAA81302Q,1,7,19
202324,APAA82103Q,4,46,45
202324,NAAA8DR03R,5,41,37
202324,PSAA01509B,1,8,7
202324,CTAA813029,3,27,22
202324,NUAA871047,1,13,9
202324,TOAA8A5012,8,85,81
202324,CSAA87303V,3,26,27
202324,ATAA00102A,3,34,20
202324,BRAA80001P,6,68,63
202324,FIAA87203N,3,36,32
202324,PAAA85805E,3,30,28
202324,AQAA83403C,1,10,8
202324,MEAA89105C,3,28,34
202324,MBAA89601G,6,59,61
202324,BAAA04407N,3,33,24
202324,FRAA857074,2,8,8
202324,SSAA84404P,1,5,9
202324,RMAA8CA03E,4,49,31
202324,ISAA829031,3,28,25
202324,AGAA85101N,3,41,19
202324,SAAA10403G,1,2,5
202324,CHAA83503N,5,52,54
202324,AQAA843048,3,27,26
202324,PGAA82901B,1,5,9
202324,CSAA84603E,1,9,5
202324,SSAA855012,6,63,62
202324,CRAA809012,5,72,52
202324,PSAA03904P,3,26,29
202324,VVAA831015,8,84,78
202324,LEAA831013,4,49,43
202324,NAAA20601G,6,42,50
202324,APAA82604X,1,9,3
202324,BNAA85703R,3,14,13
202324,VTAA83501T,1,15,12
202324,ENAA80503P,2,11,14
202324,BSAA856016,8,68,72
202324,FRAA826049,2,19,20
202324,SAAA8BL022,1,10,11
202324,PGAA869041,3,35,29
202324,NAAA8GT03N,3,34,21
202324,FIAA870054,2,21,21
202324,LIAA81603A,1,4,12
202324,AQAA829031,1,12,10
202324,CZAA103029,1,10,4
202324,TAAA82604L,5,50,46
202324,PAAA10702C,5,56,57
202324,TPAA81704P,2,20,17
202324,VIAA88003V,3,18,33
202324,SAAA89103N,3,24,23
202324,ISAA81518Q,2,21,10
202324,KRAA83202A,1,8,4
202324,LTAA83502N,3,35,28
202324,TOAA8AJ02Q,4,46,34
202324,PZAA89001G,2,21,14
202324,CRAA808016,3,41,39
202324,SSAA85002X,5,47,55
202324,PVAA82902P,3,33,29
202324,CTAA84104G,2,18,15
202324,VVAA829048,1,5,13
202324,RCAA868021,1,11,11
202324,BOAA82102N,3,20,25
202324,LEAA82703D,3,29,38
202324,SAAA8AU016,1,16,11
202324,NAAA8DH031,3,23,25
202324,BNAA85205Q,2,16,17
202324,TAAA86404B,6,52,48
202324,ROAA81701R,2,24,23
202324,MEAA878052,2,12,18
202324,SIAA827012,6,59,73
202324,CTAA80304R,3,30,28
202324,NUAA876028,2,13,14
202324,BSAA83201N,2,29,19
202324,FRAA81102D,4,44,43
202324,RNAA804023,3,30,25
202324,PEAA83901B,9,81,85
202324,MIAA8A5023,4,45,26
202324,TVAA87902A,4,52,33
202324,AQAA82706C,1,9,8
202324,APAA80608V,5,52,48
202324,GEAA86502A,2,27,27
