id_voto,id_studente,id_docente,materia,voto
VOT41654,STU21645,DOC0915,Scienze,6
VOT41655,STU21646,DOC0913,Educazione Fisica,5
VOT41656,STU21646,DOC0913,Educazione Fisica,9
VOT41657,STU21646,DOC0915,Scienze,8
VOT41658,STU21646,DOC0915,Scienze,6
VOT41659,STU21647,DOC0891,Scienze,9
VOT41660,STU21647,DOC0891,Scienze,9
VOT41661,STU21647,DOC0892,Storia,5
VOT41662,STU21647,DOC0892,Storia,6
VOT41663,STU21647,DOC0893,Educazione Fisica,9
VOT41664,STU21647,DOC0893,Educazione Fisica,6
VOT41665,STU21648,DOC0891,Scienze,6
VOT41666,STU21648,DOC0891,Scienze,9
VOT41667,STU21648,DOC0892,Storia,5
VOT41668,STU21648,DOC0892,Storia,7
VOT41669,STU21648,DOC0893,Educazione Fisica,5
VOT41670,STU21648,DOC0893,Educazione Fisica,4
VOT41671,STU21649,DOC0891,Scienze,4
VOT41672,STU21649,DOC0891,Scienze,8
VOT41673,STU21649,DOC0892,Storia,4
VOT41674,STU21649,DOC0892,Storia,7
VOT41675,STU21649,DOC0893,Educazione Fisica,7
VOT41676,STU21649,DOC0893,Educazione Fisica,8
VOT41677,STU21650,DOC0891,Scienze,4
VOT41678,STU21650,DOC0891,Scienze,5
VOT41679,STU21650,DOC0892,Storia,9
VOT41680,STU21650,DOC0892,Storia,6
VOT41681,STU21650,DOC0893,Educazione Fisica,6
VOT41682,STU21650,DOC0893,Educazione Fisica,7
VOT41683,STU21651,DOC0891,Scienze,4
VOT41684,STU21651,DOC0891,Scienze,5
VOT41685,STU21651,DOC0892,Storia,3
VOT41686,STU21651,DOC0892,Storia,6
VOT41687,STU21651,DOC0893,Educazione Fisica,7
VOT41688,STU21651,DOC0893,Educazione Fisica,4
VOT41689,STU21652,DOC0891,Scienze,7
VOT41690,STU21652,DOC0891,Scienze,6
VOT41691,STU21652,DOC0892,Storia,7
VOT41692,STU21652,DOC0892,Storia,7
VOT41693,STU21652,DOC0893,Educazione Fisica,9
VOT41694,STU21652,DOC0893,Educazione Fisica,5
VOT41695,STU21653,DOC0891,Scienze,7
VOT41696,STU21653,DOC0891,Scienze,8
VOT41697,STU21653,DOC0892,Storia,6
VOT41698,STU21653,DOC0892,Storia,9
VOT41699,STU21653,DOC0893,Educazione Fisica,6
VOT41700,STU21653,DOC0893,Educazione Fisica,5
VOT41701,STU21654,DOC0891,Scienze,6
VOT41702,STU21654,DOC0891,Scienze,6
VOT41703,STU21654,DOC0892,Storia,9
VOT41704,STU21654,DOC0892,Storia,9
VOT41705,STU21654,DOC0893,Educazione Fisica,6
VOT41706,STU21654,DOC0893,Educazione Fisica,7
VOT41707,STU21655,DOC0891,Scienze,8
VOT41708,STU21655,DOC0891,Scienze,6
VOT41709,STU21655,DOC0892,Storia,9
VOT41710,STU21655,DOC0892,Storia,5
VOT41711,STU21655,DOC0893,Educazione Fisica,4
VOT41712,STU21655,DOC0893,Educazione Fisica,7
VOT41713,STU21656,DOC0891,Scienze,5
VOT41714,STU21656,DOC0891,Scienze,8
VOT41715,STU21656,DOC0892,Storia,8
VOT41716,STU21656,DOC0892,Storia,6
VOT41717,STU21656,DOC0893,Educazione Fisica,7
VOT41718,STU21656,DOC0893,Educazione Fisica,8
VOT41719,STU21657,DOC0891,Scienze,4
VOT41720,STU21657,DOC0891,Scienze,5
VOT41721,STU21657,DOC0892,Storia,8
VOT41722,STU21657,DOC0892,Storia,10
VOT41723,STU21657,DOC0893,Educazione Fisica,7
VOT41724,STU21657,DOC0893,Educazione Fisica,8
VOT41725,STU21658,DOC0891,Scienze,8
VOT41726,STU21658,DOC0891,Scienze,5
VOT41727,STU21658,DOC0892,Storia,6
VOT41728,STU21658,DOC0892,Storia,7
VOT41729,STU21658,DOC0893,Educazione Fisica,6
VOT41730,STU21658,DOC0893,Educazione Fisica,10
VOT41731,STU21659,DOC0891,Scienze,5
VOT41732,STU21659,DOC0891,Scienze,4
VOT41733,STU21659,DOC0892,Storia,4
VOT41734,STU21659,DOC0892,Storia,7
VOT41735,STU21659,DOC0893,Educazione Fisica,6
VOT41736,STU21659,DOC0893,Educazione Fisica,8
VOT41737,STU21660,DOC0891,Scienze,8
VOT41738,STU21660,DOC0891,Scienze,6
VOT41739,STU21660,DOC0892,Storia,6
VOT41740,STU21660,DOC0892,Storia,6
VOT41741,STU21660,DOC0893,Educazione Fisica,5
VOT41742,STU21660,DOC0893,Educazione Fisica,9
VOT41743,STU21661,DOC0891,Scienze,3
VOT41744,STU21661,DOC0891,Scienze,7
VOT41745,STU21661,DOC0892,Storia,6
VOT41746,STU21661,DOC0892,Storia,7
VOT41747,STU21661,DOC0894,Italiano,6
VOT41748,STU21661,DOC0894,Italiano,8
VOT41749,STU21661,DOC0895,Matematica,5
VOT41750,STU21661,DOC0895,Matematica,5
VOT41751,STU21662,DOC0891,Scienze,6
VOT41752,STU21662,DOC0891,Scienze,5
VOT41753,STU21662,DOC0892,Storia,9
VOT41754,STU21662,DOC0892,Storia,9
VOT41755,STU21662,DOC0894,Italiano,5
VOT41756,STU21662,DOC0894,Italiano,6
VOT41757,STU21662,DOC0895,Matematica,7
VOT41758,STU21662,DOC0895,Matematica,3
VOT41759,STU21663,DOC0891,Scienze,4
VOT41760,STU21663,DOC0891,Scienze,9
VOT41761,STU21663,DOC0892,Storia,5
VOT41762,STU21663,DOC0892,Storia,6
VOT41763,STU21663,DOC0894,Italiano,7
VOT41764,STU21663,DOC0894,Italiano,7
VOT41765,STU21663,DOC0895,Matematica,6
VOT41766,STU21663,DOC0895,Matematica,4
VOT41767,STU21664,DOC0891,Scienze,8
VOT41768,STU21664,DOC0891,Scienze,5
VOT41769,STU21664,DOC0892,Storia,4
VOT41770,STU21664,DOC0892,Storia,7
VOT41771,STU21664,DOC0894,Italiano,5
VOT41772,STU21664,DOC0894,Italiano,7
VOT41773,STU21664,DOC0895,Matematica,9
VOT41774,STU21664,DOC0895,Matematica,7
VOT41775,STU21665,DOC0891,Scienze,8
VOT41776,STU21665,DOC0891,Scienze,8
VOT41777,STU21665,DOC0892,Storia,6
VOT41778,STU21665,DOC0892,Storia,5
VOT41779,STU21665,DOC0894,Italiano,8
VOT41780,STU21665,DOC0894,Italiano,7
VOT41781,STU21665,DOC0895,Matematica,5
VOT41782,STU21665,DOC0895,Matematica,7
VOT41783,STU21666,DOC0891,Scienze,7
VOT41784,STU21666,DOC0891,Scienze,9
VOT41785,STU21666,DOC0892,Storia,5
VOT41786,STU21666,DOC0892,Storia,7
VOT41787,STU21666,DOC0894,Italiano,6
VOT41788,STU21666,DOC0894,Italiano,6
VOT41789,STU21666,DOC0895,Matematica,4
VOT41790,STU21666,DOC0895,Matematica,6
VOT41791,STU21667,DOC0891,Scienze,7
VOT41792,STU21667,DOC0891,Scienze,6
VOT41793,STU21667,DOC0892,Storia,9
VOT41794,STU21667,DOC0892,Storia,8
VOT41795,STU21667,DOC0894,Italiano,8
VOT41796,STU21667,DOC0894,Italiano,6
VOT41797,STU21667,DOC0895,Matematica,5
VOT41798,STU21667,DOC0895,Matematica,8
VOT41799,STU21668,DOC0891,Scienze,6
VOT41800,STU21668,DOC0891,Scienze,6
VOT41801,STU21668,DOC0892,Storia,6
VOT41802,STU21668,DOC0892,Storia,5
VOT41803,STU21668,DOC0894,Italiano,7
VOT41804,STU21668,DOC0894,Italiano,6
VOT41805,STU21668,DOC0895,Matematica,5
VOT41806,STU21668,DOC0895,Matematica,7
VOT41807,STU21669,DOC0891,Scienze,6
VOT41808,STU21669,DOC0891,Scienze,8
VOT41809,STU21669,DOC0892,Storia,7
VOT41810,STU21669,DOC0892,Storia,6
VOT41811,STU21669,DOC0894,Italiano,9
VOT41812,STU21669,DOC0894,Italiano,6
VOT41813,STU21669,DOC0895,Matematica,7
VOT41814,STU21669,DOC0895,Matematica,5
VOT41815,STU21670,DOC0891,Scienze,7
VOT41816,STU21670,DOC0891,Scienze,6
VOT41817,STU21670,DOC0892,Storia,6
VOT41818,STU21670,DOC0892,Storia,10
VOT41819,STU21670,DOC0894,Italiano,4
VOT41820,STU21670,DOC0894,Italiano,7
VOT41821,STU21670,DOC0895,Matematica,7
VOT41822,STU21670,DOC0895,Matematica,8
VOT41823,STU21671,DOC0891,Scienze,9
VOT41824,STU21671,DOC0891,Scienze,8
VOT41825,STU21671,DOC0892,Storia,3
VOT41826,STU21671,DOC0892,Storia,7
VOT41827,STU21671,DOC0894,Italiano,5
VOT41828,STU21671,DOC0894,Italiano,4
VOT41829,STU21671,DOC0895,Matematica,8
VOT41830,STU21671,DOC0895,Matematica,9
VOT41831,STU21672,DOC0891,Scienze,7
VOT41832,STU21672,DOC0891,Scienze,9
VOT41833,STU21672,DOC0892,Storia,5
VOT41834,STU21672,DOC0892,Storia,8
VOT41835,STU21672,DOC0894,Italiano,7
VOT41836,STU21672,DOC0894,Italiano,6
VOT41837,STU21672,DOC0895,Matematica,9
VOT41838,STU21672,DOC0895,Matematica,5
VOT41839,STU21673,DOC0891,Scienze,8
VOT41840,STU21673,DOC0891,Scienze,7
VOT41841,STU21673,DOC0892,Storia,7
VOT41842,STU21673,DOC0892,Storia,7
VOT41843,STU21673,DOC0894,Italiano,8
VOT41844,STU21673,DOC0894,Italiano,10
VOT41845,STU21673,DOC0895,Matematica,8
VOT41846,STU21673,DOC0895,Matematica,8
VOT41847,STU21674,DOC0904,Matematica,6
VOT41848,STU21674,DOC0904,Matematica,7
VOT41849,STU21674,DOC0905,Storia,9
VOT41850,STU21674,DOC0905,Storia,6
VOT41851,STU21675,DOC0904,Matematica,4
VOT41852,STU21675,DOC0904,Matematica,10
VOT41853,STU21675,DOC0905,Storia,4
VOT41854,STU21675,DOC0905,Storia,7
VOT41855,STU21676,DOC0904,Matematica,7
VOT41856,STU21676,DOC0904,Matematica,8
VOT41857,STU21676,DOC0905,Storia,8
VOT41858,STU21676,DOC0905,Storia,6
VOT41859,STU21677,DOC0904,Matematica,4
VOT41860,STU21677,DOC0904,Matematica,8
VOT41861,STU21677,DOC0905,Storia,7
VOT41862,STU21677,DOC0905,Storia,6
VOT41863,STU21678,DOC0904,Matematica,6
VOT41864,STU21678,DOC0904,Matematica,6
VOT41865,STU21678,DOC0905,Storia,4
VOT41866,STU21678,DOC0905,Storia,5
VOT41867,STU21679,DOC0904,Matematica,6
VOT41868,STU21679,DOC0904,Matematica,6
VOT41869,STU21679,DOC0905,Storia,6
VOT41870,STU21679,DOC0905,Storia,8
VOT41871,STU21680,DOC0904,Matematica,5
VOT41872,STU21680,DOC0904,Matematica,6
VOT41873,STU21680,DOC0905,Storia,8
VOT41874,STU21680,DOC0905,Storia,6
VOT41875,STU21681,DOC0904,Matematica,8
VOT41876,STU21681,DOC0904,Matematica,7
VOT41877,STU21681,DOC0905,Storia,8
VOT41878,STU21681,DOC0905,Storia,7
VOT41879,STU21682,DOC0904,Matematica,6
VOT41880,STU21682,DOC0904,Matematica,7
VOT41881,STU21682,DOC0905,Storia,5
VOT41882,STU21682,DOC0905,Storia,4
VOT41883,STU21683,DOC0904,Matematica,8
VOT41884,STU21683,DOC0904,Matematica,9
VOT41885,STU21683,DOC0905,Storia,5
VOT41886,STU21683,DOC0905,Storia,9
VOT41887,STU21684,DOC0904,Matematica,6
VOT41888,STU21684,DOC0904,Matematica,5
VOT41889,STU21684,DOC0905,Storia,8
VOT41890,STU21684,DOC0905,Storia,4
VOT41891,STU21685,DOC0901,Italiano,5
VOT41892,STU21685,DOC0901,Italiano,7
VOT41893,STU21685,DOC0902,Educazione Fisica,5
VOT41894,STU21685,DOC0902,Educazione Fisica,6
VOT41895,STU21685,DOC0903,Scienze,7
VOT41896,STU21685,DOC0903,Scienze,8
VOT41897,STU21685,DOC0905,Storia,7
VOT41898,STU21685,DOC0905,Storia,4
VOT41899,STU21686,DOC0901,Italiano,3
VOT41900,STU21686,DOC0901,Italiano,7
VOT41901,STU21686,DOC0902,Educazione Fisica,7
VOT41902,STU21686,DOC0902,Educazione Fisica,5
VOT41903,STU21686,DOC0903,Scienze,9
VOT41904,STU21686,DOC0903,Scienze,6
VOT41905,STU21686,DOC0905,Storia,7
VOT41906,STU21686,DOC0905,Storia,8
VOT41907,STU21687,DOC0901,Italiano,5
VOT41908,STU21687,DOC0901,Italiano,6
VOT41909,STU21687,DOC0902,Educazione Fisica,10
VOT41910,STU21687,DOC0902,Educazione Fisica,7
VOT41911,STU21687,DOC0903,Scienze,7
VOT41912,STU21687,DOC0903,Scienze,9
VOT41913,STU21687,DOC0905,Storia,6
VOT41914,STU21687,DOC0905,Storia,7
VOT41915,STU21688,DOC0901,Italiano,6
VOT41916,STU21688,DOC0901,Italiano,8
VOT41917,STU21688,DOC0902,Educazione Fisica,9
VOT41918,STU21688,DOC0902,Educazione Fisica,6
VOT41919,STU21688,DOC0903,Scienze,6
VOT41920,STU21688,DOC0903,Scienze,6
VOT41921,STU21688,DOC0905,Storia,5
VOT41922,STU21688,DOC0905,Storia,7
VOT41923,STU21689,DOC0901,Italiano,6
VOT41924,STU21689,DOC0901,Italiano,5
VOT41925,STU21689,DOC0902,Educazione Fisica,7
VOT41926,STU21689,DOC0902,Educazione Fisica,6
VOT41927,STU21689,DOC0903,Scienze,7
VOT41928,STU21689,DOC0903,Scienze,3
VOT41929,STU21689,DOC0905,Storia,6
VOT41930,STU21689,DOC0905,Storia,6
VOT41931,STU21690,DOC0901,Italiano,8
VOT41932,STU21690,DOC0901,Italiano,6
VOT41933,STU21690,DOC0902,Educazione Fisica,3
VOT41934,STU21690,DOC0902,Educazione Fisica,10
VOT41935,STU21690,DOC0903,Scienze,4
VOT41936,STU21690,DOC0903,Scienze,6
VOT41937,STU21690,DOC0905,Storia,4
VOT41938,STU21690,DOC0905,Storia,7
VOT41939,STU21691,DOC0901,Italiano,5
VOT41940,STU21691,DOC0901,Italiano,6
VOT41941,STU21691,DOC0902,Educazione Fisica,10
VOT41942,STU21691,DOC0902,Educazione Fisica,7
VOT41943,STU21691,DOC0903,Scienze,5
VOT41944,STU21691,DOC0903,Scienze,7
VOT41945,STU21691,DOC0905,Storia,6
VOT41946,STU21691,DOC0905,Storia,8
VOT41947,STU21692,DOC0901,Italiano,5
VOT41948,STU21692,DOC0901,Italiano,6
VOT41949,STU21692,DOC0902,Educazione Fisica,7
VOT41950,STU21692,DOC0902,Educazione Fisica,7
VOT41951,STU21692,DOC0903,Scienze,6
VOT41952,STU21692,DOC0903,Scienze,6
VOT41953,STU21692,DOC0905,Storia,6
VOT41954,STU21692,DOC0905,Storia,8
VOT41955,STU21693,DOC0901,Italiano,6
VOT41956,STU21693,DOC0901,Italiano,8
VOT41957,STU21693,DOC0902,Educazione Fisica,5
VOT41958,STU21693,DOC0902,Educazione Fisica,8
VOT41959,STU21693,DOC0903,Scienze,6
VOT41960,STU21693,DOC0903,Scienze,8
VOT41961,STU21693,DOC0905,Storia,7
VOT41962,STU21693,DOC0905,Storia,6
VOT41963,STU21694,DOC0901,Italiano,5
VOT41964,STU21694,DOC0901,Italiano,7
VOT41965,STU21694,DOC0902,Educazione Fisica,9
VOT41966,STU21694,DOC0902,Educazione Fisica,5
VOT41967,STU21694,DOC0903,Scienze,6
VOT41968,STU21694,DOC0903,Scienze,4
VOT41969,STU21694,DOC0905,Storia,7
VOT41970,STU21694,DOC0905,Storia,5
VOT41971,STU21695,DOC0901,Italiano,5
VOT41972,STU21695,DOC0901,Italiano,6
VOT41973,STU21695,DOC0902,Educazione Fisica,4
VOT41974,STU21695,DOC0902,Educazione Fisica,4
VOT41975,STU21695,DOC0903,Scienze,8
VOT41976,STU21695,DOC0903,Scienze,5
VOT41977,STU21695,DOC0905,Storia,6
VOT41978,STU21695,DOC0905,Storia,5
VOT41979,STU21696,DOC0901,Italiano,4
VOT41980,STU21696,DOC0901,Italiano,8
VOT41981,STU21696,DOC0902,Educazione Fisica,7
VOT41982,STU21696,DOC0902,Educazione Fisica,5
VOT41983,STU21696,DOC0903,Scienze,3
VOT41984,STU21696,DOC0903,Scienze,3
VOT41985,STU21696,DOC0905,Storia,5
VOT41986,STU21696,DOC0905,Storia,6
VOT41987,STU21697,DOC0901,Italiano,8
VOT41988,STU21697,DOC0901,Italiano,7
VOT41989,STU21697,DOC0902,Educazione Fisica,4
VOT41990,STU21697,DOC0902,Educazione Fisica,6
VOT41991,STU21697,DOC0903,Scienze,6
VOT41992,STU21697,DOC0903,Scienze,7
VOT41993,STU21697,DOC0905,Storia,6
VOT41994,STU21697,DOC0905,Storia,6
VOT41995,STU21698,DOC0897,Italiano,9
VOT41996,STU21698,DOC0897,Italiano,8
VOT41997,STU21698,DOC0898,Matematica,6
VOT41998,STU21698,DOC0898,Matematica,8
VOT41999,STU21698,DOC0899,Scienze,7
VOT42000,STU21698,DOC0899,Scienze,7
VOT42001,STU21698,DOC0900,Storia,4
VOT42002,STU21698,DOC0900,Storia,8
VOT42003,STU21699,DOC0897,Italiano,9
VOT42004,STU21699,DOC0897,Italiano,8
VOT42005,STU21699,DOC0898,Matematica,7
VOT42006,STU21699,DOC0898,Matematica,7
VOT42007,STU21699,DOC0899,Scienze,8
VOT42008,STU21699,DOC0899,Scienze,5
VOT42009,STU21699,DOC0900,Storia,6
VOT42010,STU21699,DOC0900,Storia,5
VOT42011,STU21700,DOC0897,Italiano,5
VOT42012,STU21700,DOC0897,Italiano,4
VOT42013,STU21700,DOC0898,Matematica,6
VOT42014,STU21700,DOC0898,Matematica,8
VOT42015,STU21700,DOC0899,Scienze,5
VOT42016,STU21700,DOC0899,Scienze,4
VOT42017,STU21700,DOC0900,Storia,6
VOT42018,STU21700,DOC0900,Storia,5
VOT42019,STU21701,DOC0897,Italiano,4
VOT42020,STU21701,DOC0897,Italiano,7
VOT42021,STU21701,DOC0898,Matematica,8
VOT42022,STU21701,DOC0898,Matematica,6
VOT42023,STU21701,DOC0899,Scienze,7
VOT42024,STU21701,DOC0899,Scienze,7
VOT42025,STU21701,DOC0900,Storia,4
VOT42026,STU21701,DOC0900,Storia,6
VOT42027,STU21702,DOC0897,Italiano,5
VOT42028,STU21702,DOC0897,Italiano,8
VOT42029,STU21702,DOC0898,Matematica,5
VOT42030,STU21702,DOC0898,Matematica,9
VOT42031,STU21702,DOC0899,Scienze,7
VOT42032,STU21702,DOC0899,Scienze,4
VOT42033,STU21702,DOC0900,Storia,7
VOT42034,STU21702,DOC0900,Storia,6
VOT42035,STU21703,DOC0897,Italiano,5
VOT42036,STU21703,DOC0897,Italiano,7
VOT42037,STU21703,DOC0898,Matematica,8
VOT42038,STU21703,DOC0898,Matematica,8
VOT42039,STU21703,DOC0899,Scienze,7
VOT42040,STU21703,DOC0899,Scienze,10
VOT42041,STU21703,DOC0900,Storia,6
VOT42042,STU21703,DOC0900,Storia,7
VOT42043,STU21704,DOC0897,Italiano,5
VOT42044,STU21704,DOC0897,Italiano,8
VOT42045,STU21704,DOC0898,Matematica,7
VOT42046,STU21704,DOC0898,Matematica,10
VOT42047,STU21704,DOC0899,Scienze,8
VOT42048,STU21704,DOC0899,Scienze,4
VOT42049,STU21704,DOC0900,Storia,8
VOT42050,STU21704,DOC0900,Storia,7
VOT42051,STU21705,DOC0897,Italiano,5
VOT42052,STU21705,DOC0897,Italiano,8
VOT42053,STU21705,DOC0898,Matematica,10
VOT42054,STU21705,DOC0898,Matematica,5
VOT42055,STU21705,DOC0899,Scienze,7
VOT42056,STU21705,DOC0899,Scienze,6
VOT42057,STU21705,DOC0900,Storia,8
VOT42058,STU21705,DOC0900,Storia,6
VOT42059,STU21706,DOC0897,Italiano,6
VOT42060,STU21706,DOC0897,Italiano,3
VOT42061,STU21706,DOC0898,Matematica,5
VOT42062,STU21706,DOC0898,Matematica,7
VOT42063,STU21706,DOC0899,Scienze,7
VOT42064,STU21706,DOC0899,Scienze,8
VOT42065,STU21706,DOC0900,Storia,10
VOT42066,STU21706,DOC0900,Storia,6
VOT42067,STU21707,DOC0897,Italiano,8
VOT42068,STU21707,DOC0897,Italiano,7
VOT42069,STU21707,DOC0898,Matematica,6
VOT42070,STU21707,DOC0898,Matematica,9
VOT42071,STU21707,DOC0899,Scienze,5
VOT42072,STU21707,DOC0899,Scienze,6
VOT42073,STU21707,DOC0900,Storia,6
VOT42074,STU21707,DOC0900,Storia,5
VOT42075,STU21708,DOC0917,Matematica,8
VOT42076,STU21708,DOC0917,Matematica,6
VOT42077,STU21708,DOC0919,Scienze,3
VOT42078,STU21708,DOC0919,Scienze,6
VOT42079,STU21709,DOC0917,Matematica,8
VOT42080,STU21709,DOC0917,Matematica,7
VOT42081,STU21709,DOC0919,Scienze,6
VOT42082,STU21709,DOC0919,Scienze,6
VOT42083,STU21710,DOC0917,Matematica,3
VOT42084,STU21710,DOC0917,Matematica,6
VOT42085,STU21710,DOC0919,Scienze,7
VOT42086,STU21710,DOC0919,Scienze,6
VOT42087,STU21711,DOC0917,Matematica,7
VOT42088,STU21711,DOC0917,Matematica,8
VOT42089,STU21711,DOC0919,Scienze,5
VOT42090,STU21711,DOC0919,Scienze,7
VOT42091,STU21712,DOC0917,Matematica,4
VOT42092,STU21712,DOC0917,Matematica,8
VOT42093,STU21712,DOC0919,Scienze,7
VOT42094,STU21712,DOC0919,Scienze,8
VOT42095,STU21713,DOC0917,Matematica,7
VOT42096,STU21713,DOC0917,Matematica,6
VOT42097,STU21713,DOC0919,Scienze,7
VOT42098,STU21713,DOC0919,Scienze,9
VOT42099,STU21714,DOC0917,Matematica,7
VOT42100,STU21714,DOC0917,Matematica,3
VOT42101,STU21714,DOC0919,Scienze,7
VOT42102,STU21714,DOC0919,Scienze,5
VOT42103,STU21715,DOC0917,Matematica,7
VOT42104,STU21715,DOC0917,Matematica,5
VOT42105,STU21715,DOC0919,Scienze,7
VOT42106,STU21715,DOC0919,Scienze,6
VOT42107,STU21716,DOC0917,Matematica,8
VOT42108,STU21716,DOC0917,Matematica,6
VOT42109,STU21716,DOC0919,Scienze,7
VOT42110,STU21716,DOC0919,Scienze,7
VOT42111,STU21717,DOC0917,Matematica,6
VOT42112,STU21717,DOC0917,Matematica,5
VOT42113,STU21717,DOC0919,Scienze,5
VOT42114,STU21717,DOC0919,Scienze,6
VOT42115,STU21718,DOC0917,Matematica,3
VOT42116,STU21718,DOC0917,Matematica,5
VOT42117,STU21718,DOC0919,Scienze,8
VOT42118,STU21718,DOC0919,Scienze,8
VOT42119,STU21719,DOC0917,Matematica,6
VOT42120,STU21719,DOC0917,Matematica,5
VOT42121,STU21719,DOC0919,Scienze,7
VOT42122,STU21719,DOC0919,Scienze,5
VOT42123,STU21720,DOC0917,Matematica,6
VOT42124,STU21720,DOC0917,Matematica,6
VOT42125,STU21720,DOC0919,Scienze,6
VOT42126,STU21720,DOC0919,Scienze,6
VOT42127,STU21721,DOC0917,Matematica,7
VOT42128,STU21721,DOC0917,Matematica,6
VOT42129,STU21721,DOC0919,Scienze,9
VOT42130,STU21721,DOC0919,Scienze,7
VOT42131,STU21722,DOC0917,Matematica,5
VOT42132,STU21722,DOC0917,Matematica,6
VOT42133,STU21722,DOC0919,Scienze,5
VOT42134,STU21722,DOC0919,Scienze,7
VOT42135,STU21723,DOC0917,Matematica,4
VOT42136,STU21723,DOC0917,Matematica,7
VOT42137,STU21723,DOC0919,Scienze,7
VOT42138,STU21723,DOC0919,Scienze,8
VOT42139,STU21724,DOC0917,Matematica,7
VOT42140,STU21724,DOC0917,Matematica,7
VOT42141,STU21724,DOC0920,Storia,6
VOT42142,STU21724,DOC0920,Storia,5
VOT42143,STU21725,DOC0917,Matematica,5
VOT42144,STU21725,DOC0917,Matematica,10
VOT42145,STU21725,DOC0920,Storia,6
VOT42146,STU21725,DOC0920,Storia,5
VOT42147,STU21726,DOC0917,Matematica,7
VOT42148,STU21726,DOC0917,Matematica,6
VOT42149,STU21726,DOC0920,Storia,8
VOT42150,STU21726,DOC0920,Storia,6
VOT42151,STU21727,DOC0917,Matematica,6
VOT42152,STU21727,DOC0917,Matematica,6
VOT42153,STU21727,DOC0920,Storia,7
VOT42154,STU21727,DOC0920,Storia,7
VOT42155,STU21728,DOC0917,Matematica,7
VOT42156,STU21728,DOC0917,Matematica,6
VOT42157,STU21728,DOC0920,Storia,6
VOT42158,STU21728,DOC0920,Storia,7
VOT42159,STU21729,DOC0917,Matematica,7
VOT42160,STU21729,DOC0917,Matematica,6
VOT42161,STU21729,DOC0920,Storia,9
VOT42162,STU21729,DOC0920,Storia,5
VOT42163,STU21730,DOC0917,Matematica,7
VOT42164,STU21730,DOC0917,Matematica,5
VOT42165,STU21730,DOC0920,Storia,10
VOT42166,STU21730,DOC0920,Storia,8
VOT42167,STU21731,DOC0917,Matematica,7
VOT42168,STU21731,DOC0917,Matematica,6
VOT42169,STU21731,DOC0920,Storia,6
VOT42170,STU21731,DOC0920,Storia,6
VOT42171,STU21732,DOC0917,Matematica,5
VOT42172,STU21732,DOC0917,Matematica,4
VOT42173,STU21732,DOC0920,Storia,4
VOT42174,STU21732,DOC0920,Storia,8
VOT42175,STU21733,DOC0917,Matematica,9
VOT42176,STU21733,DOC0917,Matematica,6
VOT42177,STU21733,DOC0920,Storia,8
VOT42178,STU21733,DOC0920,Storia,9
VOT42179,STU21734,DOC0917,Matematica,7
VOT42180,STU21734,DOC0917,Matematica,6
VOT42181,STU21734,DOC0920,Storia,7
VOT42182,STU21734,DOC0920,Storia,4
VOT42183,STU21735,DOC0917,Matematica,5
VOT42184,STU21735,DOC0917,Matematica,6
VOT42185,STU21735,DOC0920,Storia,6
VOT42186,STU21735,DOC0920,Storia,8
VOT42187,STU21736,DOC0917,Matematica,6
VOT42188,STU21736,DOC0917,Matematica,6
VOT42189,STU21736,DOC0920,Storia,7
VOT42190,STU21736,DOC0920,Storia,9
VOT42191,STU21737,DOC0917,Matematica,10
VOT42192,STU21737,DOC0917,Matematica,5
VOT42193,STU21737,DOC0920,Storia,7
VOT42194,STU21737,DOC0920,Storia,6
VOT42195,STU21738,DOC0917,Matematica,6
VOT42196,STU21738,DOC0917,Matematica,9
VOT42197,STU21738,DOC0920,Storia,6
VOT42198,STU21738,DOC0920,Storia,6
VOT42199,STU21739,DOC0907,Matematica,4
VOT42200,STU21739,DOC0907,Matematica,6
VOT42201,STU21739,DOC0909,Storia,8
VOT42202,STU21739,DOC0909,Storia,8
VOT42203,STU21740,DOC0907,Matematica,7
VOT42204,STU21740,DOC0907,Matematica,7
VOT42205,STU21740,DOC0909,Storia,6
VOT42206,STU21740,DOC0909,Storia,5
VOT42207,STU21741,DOC0907,Matematica,10
VOT42208,STU21741,DOC0907,Matematica,4
VOT42209,STU21741,DOC0909,Storia,5
VOT42210,STU21741,DOC0909,Storia,6
VOT42211,STU21742,DOC0907,Matematica,7
VOT42212,STU21742,DOC0907,Matematica,6
VOT42213,STU21742,DOC0909,Storia,7
VOT42214,STU21742,DOC0909,Storia,5
VOT42215,STU21743,DOC0907,Matematica,5
VOT42216,STU21743,DOC0907,Matematica,7
VOT42217,STU21743,DOC0909,Storia,5
VOT42218,STU21743,DOC0909,Storia,7
VOT42219,STU21744,DOC0907,Matematica,6
VOT42220,STU21744,DOC0907,Matematica,6
VOT42221,STU21744,DOC0909,Storia,6
VOT42222,STU21744,DOC0909,Storia,5
VOT42223,STU21745,DOC0907,Matematica,6
VOT42224,STU21745,DOC0907,Matematica,6
VOT42225,STU21745,DOC0909,Storia,6
VOT42226,STU21745,DOC0909,Storia,8
VOT42227,STU21746,DOC0907,Matematica,6
VOT42228,STU21746,DOC0907,Matematica,8
VOT42229,STU21746,DOC0909,Storia,7
VOT42230,STU21746,DOC0909,Storia,8
VOT42231,STU21747,DOC0907,Matematica,6
VOT42232,STU21747,DOC0907,Matematica,7
VOT42233,STU21747,DOC0909,Storia,8
